DOI,Título,Autores,Año,Citas,Revista
10.1016/j.csl.2017.07.008,Optimal sensor placement in electromagnetic articulography recording for speech production study,Ashok Kumar Pattem and Aravind Illa and Amber Afshan and Prasanta Kumar Ghosh,2018,19,Computer Speech &amp; Language
10.1016/j.csl.2019.05.004,The impact of speaking rate on acoustic-to-articulatory inversion,Aravind Illa and Prasanta Kumar Ghosh,2020,8,Computer Speech &amp; Language
10.1016/j.csl.2012.10.002,Acoustic model adaptation using in-domain background models for dysarthric speech recognition,Harsh Vardhan Sharma and Mark Hasegawa-Johnson,2013,24,Computer Speech &amp; Language
10.1016/j.csl.2018.03.001,A hierarchical linguistic information-based model of English prosody: L2 data analysis and implications for computer-assisted language learning,Chao-yu Su and Chiu-yu Tseng and Jyh-Shing Roger Jang and Tanya Visceglia,2018,2,Computer Speech &amp; Language
10.1016/j.csl.2008.06.003,An analysis of prosodic information for the recognition of dialogue acts in a multimodal corpus in Mexican Spanish,Sergio R. Coria and Luis A. Pineda,2009,1,Computer Speech &amp; Language
10.1016/j.csl.2014.12.004,Two dimensional featured one dimensional digital waveguide model for the vocal tract,Tahir Mushtaq Qureshi and Khalid Saifullah Syed,2015,1,Computer Speech &amp; Language
10.1006/csla.2000.0158,Tree-based modeling of intonation,Sangho Lee and Yung-Hwan Oh,2001,3,Computer Speech &amp; Language
10.1016/j.csl.2009.08.003,Hybrid approach to robust dialog management using agenda and dialog examples,Cheongjae Lee and Sangkeun Jung and Kyungduk Kim and Gary Geunbae Lee,2010,17,Computer Speech &amp; Language
10.1016/j.csl.2017.07.003,Audio–visual synchronization in reading while listening to texts: Effects on visual behavior and verbal learning,Emilie Gerbier and Gérard Bailly and Marie Line Bosse,2018,13,Computer Speech &amp; Language
10.1016/j.csl.2007.09.001,MPE-based discriminative linear transforms for speaker adaptation,Lan Wang and Philip C. Woodland,2008,19,Computer Speech &amp; Language
10.1016/j.csl.2019.06.003,Neural adversarial learning for speaker recognition,Jen-Tzung Chien and Kang-Ting Peng,2019,4,Computer Speech &amp; Language
10.1016/j.csl.2020.101131,LIS-Net: An end-to-end light interior search network for speech command recognition,Nguyen Tuan Anh and Yongjian Hu and Qianhua He and Tran Thi Ngoc Linh and Hoang Thi Kim Dung and Chen Guang,2021,3,Computer Speech &amp; Language
10.1016/s0885-2308(02)00023-2,Efficient integrated response generation from multiple targets using weighted finite state transducers,Ivan Bulyko and Mari Ostendorf,2002,17,Computer Speech &amp; Language
10.1016/s0885-2308(05)00045-8,Contents to Volume 18 - autogenerate,,2005,0,Computer Speech &amp; Language
10.1016/s0885-2308(20)30081-4,Editorial Board,,2021,0,Computer Speech &amp; Language
10.1016/j.csl.2009.04.004,Speech segmentation using regression fusion of boundary predictions,Iosif Mporas and Todor Ganchev and Nikos Fakotakis,2010,17,Computer Speech &amp; Language
10.1016/j.csl.2014.10.007,Hybrid Arabic–French machine translation using syntactic re-ordering and morphological pre-processing,Emad Mohamed and Fatiha Sadat,2015,5,Computer Speech &amp; Language
10.1016/j.csl.2012.03.003,Language identification using multi-core processors,A. Hanani and M.J. Carey and M.J. Russell,2012,1,Computer Speech &amp; Language
10.1016/j.csl.2017.04.001,Discriminative subspace modeling of SNR and duration variabilities for robust speaker verification,Na Li and Man-Wai Mak and Wei-Wei Lin and Jen-Tzung Chien,2017,5,Computer Speech &amp; Language
10.1016/s0885-2308(02)00026-8,Statistical language modeling based on variable-length sequences,Imed Zitouni and Kamel Smaı̈li and Jean-Paul Haton,2003,5,Computer Speech &amp; Language
10.1016/j.csl.2005.01.001,A prosodic phrasing model for a Korean text-to-speech synthesis system,Kyuchul Yoon,2006,12,Computer Speech &amp; Language
10.1016/j.csl.2006.09.004,Stochastic and syntactic techniques for predicting phrase breaks,Ian Read and Stephen Cox,2007,14,Computer Speech &amp; Language
10.1016/j.csl.2007.04.001,Publisher’s note,,2007,1,Computer Speech &amp; Language
10.1016/j.csl.2017.01.005,Multilingual processing of speech via web services,Thomas Kisler and Uwe Reichel and Florian Schiel,2017,135,Computer Speech &amp; Language
10.1016/j.csl.2019.06.005,rVAD: An unsupervised segment-based robust voice activity detection method,Zheng-Hua Tan and Achintya kr. Sarkar and Najim Dehak,2020,41,Computer Speech &amp; Language
10.1016/j.csl.2015.05.004,Quantitative systematic analysis of vocal tract data,Samuel Silva and António Teixeira,2016,6,Computer Speech &amp; Language
10.1016/j.csl.2018.06.003,Quantized Dialog – A general approach for conversational systems,R. Chulaka Gunasekara and David Nahamoo and Lazaros C. Polymenakos and David Echeverría Ciaurri and Jatin Ganhotra and Kshitij P. Fadnis,2019,5,Computer Speech &amp; Language
10.1016/s0885-2308(03)00032-9,Automatic capitalisation generation for speech input,Ji-Hwan Kim and Philip C Woodland,2004,8,Computer Speech &amp; Language
10.1016/j.csl.2008.02.002,Missing data mask estimation with frequency and temporal dependencies,Sébastien Demange and Christophe Cerisara and Jean-Paul Haton,2009,6,Computer Speech &amp; Language
10.1016/j.csl.2014.10.005,Using decision tree to hybrid morphology generation of Persian verb for English–Persian translation,Alireza Mahmoudi and Heshaam Faili,2015,1,Computer Speech &amp; Language
10.1016/j.csl.2010.04.001,Planning Small Talk behavior with cultural influences for multiagent systems,Birgit Endrass and Matthias Rehm and Elisabeth André,2011,40,Computer Speech &amp; Language
10.1016/j.csl.2015.10.001,Computing scores of voice quality and speech intelligibility in tracheoesophageal speech for speech stimuli of varying lengths,Renee P. Clapham and Jean-Pierre Martens and Rob J.J.H. van Son and Frans J.M. Hilgers and Michiel M.W. van den Brekel and Catherine Middag,2016,6,Computer Speech &amp; Language
10.1016/j.csl.2008.03.004,A computational auditory scene analysis system for speech segregation and robust speech recognition,Yang Shao and Soundararajan Srinivasan and Zhaozhang Jin and DeLiang Wang,2010,80,Computer Speech &amp; Language
10.1016/j.csl.2021.101337,A novel word sense disambiguation approach using WordNet knowledge graph,Mohannad AlMousa and Rachid Benlamri and Richard Khoury,2022,3,Computer Speech &amp; Language
10.1016/j.csl.2006.11.001,Formant tracking linear prediction model using HMMs and Kalman filters for noisy speech processing,Qin Yan and Saeed Vaseghi and Esfandiar Zavarehei and Ben Milner and Jonathan Darch and Paul White and Ioannis Andrianakis,2007,18,Computer Speech &amp; Language
10.1016/j.csl.2020.101179,To what extent does content selection affect surface realization in the context of headline generation?,Cristina Barros and Marta Vicente and Elena Lloret,2021,0,Computer Speech &amp; Language
10.1016/j.csl.2007.12.003,Tone-enhanced generalized character posterior probability (GCPP) for Cantonese LVCSR,Yao Qian and Frank K. Soong and Tan Lee,2008,5,Computer Speech &amp; Language
10.1016/s0885-2308(20)30057-7,Editorial Board,,2020,0,Computer Speech &amp; Language
10.1016/j.csl.2010.05.001,Building an automated English sentence evaluation system for students learning English as a second language,Kong Joo Lee and Yong-Seok Choi and Jee Eun Kim,2011,9,Computer Speech &amp; Language
10.1016/j.csl.2016.01.005,Prediction of Chinese word-formation patterns using the layer-weighted semantic graph-based KFP-MCO classifier,Guangxia Gao and Zhiwang Zhang,2016,3,Computer Speech &amp; Language
10.1016/j.csl.2009.02.001,A unified framework of HMM adaptation with joint compensation of additive and convolutive distortions,Jinyu Li and Li Deng and Dong Yu and Yifan Gong and Alex Acero,2009,68,Computer Speech &amp; Language
10.1016/j.csl.2008.02.003,Frequency warping for VTLN and speaker adaptation by linear transformation of standard MFCC,Sankaran Panchapagesan and Abeer Alwan,2009,23,Computer Speech &amp; Language
10.1016/j.csl.2010.05.004,Bipartite spectral graph partitioning for clustering dialect varieties and detecting their linguistic features,Martijn Wieling and John Nerbonne,2011,26,Computer Speech &amp; Language
10.1016/j.csl.2019.101058,Two decades into Speaker Recognition Evaluation - are we there yet?,Kong Aik Lee and Omid Sadjadi and Haizhou Li and Douglas Reynolds,2020,3,Computer Speech &amp; Language
10.1016/j.csl.2016.06.006,Divergence-based fine pruning of phrase-based statistical translation model,Kangil Kim and Eun-Jin Park and Jong-Hun Shin and Oh-Woog Kwon and Young-Kil Kim,2017,3,Computer Speech &amp; Language
10.1016/j.csl.2007.06.002,Kalman tracking of linear predictor and harmonic noise models for noisy speech enhancement,Qin Yan and Saeed Vaseghi and Esfandiar Zavarehei and Ben Milner and Jonathan Darch and Paul White and Ioannis Andrianakis,2008,5,Computer Speech &amp; Language
10.1006/csla.2001.0181,Structural maximum a posteriori linear regression for fast HMM adaptation,Olivier Siohan and Tor André Myrvoll and Chin-Hui Lee,2002,49,Computer Speech &amp; Language
10.1016/j.csl.2019.101030,Supervised I-vector modeling for language and accent recognition,Shreyas Ramoji and Sriram Ganapathy,2020,4,Computer Speech &amp; Language
10.1016/j.csl.2011.12.001,Morphological decomposition in Arabic ASR systems,F. Diehl and M.J.F. Gales and M. Tomalin and P.C. Woodland,2012,12,Computer Speech &amp; Language
10.1016/j.csl.2014.10.002,Linguistically-augmented perplexity-based data selection for language models,Antonio Toral and Pavel Pecina and Longyue Wang and Josef van Genabith,2015,10,Computer Speech &amp; Language
10.1016/j.csl.2011.09.004,Reinforcement learning for parameter estimation in statistical spoken dialogue systems,Filip Jurčíček and Blaise Thomson and Steve Young,2012,21,Computer Speech &amp; Language
10.1016/j.csl.2013.05.001,Semantic spaces for improving language modeling,Tomáš Brychcín and Miloslav Konopík,2014,13,Computer Speech &amp; Language
10.1016/j.csl.2005.05.005,Adaptation of maximum entropy capitalizer: Little data can help a lot,Ciprian Chelba and Alex Acero,2006,57,Computer Speech &amp; Language
10.1006/csla.2000.0147,Structured language modeling,Ciprian Chelba and Frederick Jelinek,2000,123,Computer Speech &amp; Language
10.1016/j.csl.2014.10.004,Translating without in-domain corpus: Machine translation post-editing with online learning techniques,Antonio L. Lagarda and Daniel Ortiz-Martínez and Vicent Alabau and Francisco Casacuberta,2015,8,Computer Speech &amp; Language
10.1016/j.csl.2010.10.002,Sub-band temporal modulation envelopes and their normalization for automatic speech recognition in reverberant environments,Xugang Lu and Masashi Unoki and Satoshi Nakamura,2011,10,Computer Speech &amp; Language
10.1016/j.csl.2017.07.001,Dempster-Shafer theory for enhanced statistical model-based voice activity detection,Tae-Jun Park and Joon-Hyuk Chang,2018,10,Computer Speech &amp; Language
10.1016/j.csl.2015.10.002,Capitalizing on musical rhythm for prosodic training in computer-aided language learning,Hao Wang and Peggy Mok and Helen Meng,2016,10,Computer Speech &amp; Language
10.1016/j.csl.2014.12.001,Four-participant group conversation: A facilitation robot controlling engagement density as the fourth participant,Yoichi Matsuyama and Iwao Akiba and Shinya Fujie and Tetsunori Kobayashi,2015,29,Computer Speech &amp; Language
10.1016/j.csl.2016.01.004,Integrated concept blending with vector space models,Hiram Calvo and Oscar Méndez and Marco A. Moreno-Armendáriz,2016,11,Computer Speech &amp; Language
10.1016/j.csl.2004.05.009,Language modeling with probabilistic left corner parsing,Dong Hoon Van Uytsel and Dirk Van Compernolle,2005,6,Computer Speech &amp; Language
10.1016/j.csl.2012.05.004,Towards incremental speech generation in conversational systems,Gabriel Skantze and Anna Hjalmarsson,2013,18,Computer Speech &amp; Language
10.1016/j.csl.2008.06.002,Continuous speech recognition with sparse coding,W.J. Smit and E. Barnard,2009,11,Computer Speech &amp; Language
10.1016/j.csl.2015.03.008,Emotion transplantation through adaptation in HMM-based speech synthesis,Jaime Lorenzo-Trueba and Roberto Barra-Chicote and Rubén San-Segundo and Javier Ferreiros and Junichi Yamagishi and Juan M. Montero,2015,24,Computer Speech &amp; Language
10.1016/j.csl.2015.11.001,Information density and overlap in spoken dialogue,Nina Dethlefs and Helen Hastie and Heriberto Cuayáhuitl and Yanchao Yu and Verena Rieser and Oliver Lemon,2016,5,Computer Speech &amp; Language
10.1016/j.csl.2015.03.004,Directly data-derived articulatory gesture-like representations retain discriminatory information about phone categories,Vikram Ramanarayanan and Maarten Van Segbroeck and Shrikanth S. Narayanan,2016,5,Computer Speech &amp; Language
10.1016/j.csl.2013.11.003,Speech energy redistribution for intelligibility improvement in noise based on a perceptual distortion measure,Cees H. Taal and Richard C. Hendriks and Richard Heusdens,2014,34,Computer Speech &amp; Language
10.1016/j.csl.2008.06.001,Arabic diacritic restoration approach based on maximum entropy models,Imed Zitouni and Ruhi Sarikaya,2009,28,Computer Speech &amp; Language
10.1016/j.csl.2010.05.002,Semi-supervised ranking for document retrieval,Kevin Duh and Katrin Kirchhoff,2011,8,Computer Speech &amp; Language
10.1006/csla.2001.0168,Maximum likelihood stochastic transformation adaptation for medium and small data sets,Constantinos Boulis and Vassilios Diakoloukas and Vassilios Digalakis,2001,5,Computer Speech &amp; Language
10.1006/csla.2001.0183,Recognition confidence scoring and its use in speech understanding systems,Timothy J. Hazen and Stephanie Seneff and Joseph Polifroni,2002,69,Computer Speech &amp; Language
10.1016/j.csl.2009.09.002,Discriminative classifiers with adaptive kernels for noise robust speech recognition,M.J.F. Gales and F. Flego,2010,26,Computer Speech &amp; Language
10.1016/j.csl.2009.03.005,Harnessing graphics processors for the fast computation of acoustic likelihoods in speech recognition,Paul R. Dixon and Tasuku Oonishi and Sadaoki Furui,2009,36,Computer Speech &amp; Language
10.1016/j.csl.2018.02.003,Reward estimation for dialogue policy optimisation,Pei-Hao Su and Milica Gašić and Steve Young,2018,10,Computer Speech &amp; Language
10.1016/j.csl.2014.11.008,Environmentally robust ASR front-end for deep neural network acoustic models,T. Yoshioka and M.J.F. Gales,2015,38,Computer Speech &amp; Language
10.1016/j.csl.2019.04.006,Neural sentence fusion for diversity driven abstractive multi-document summarization,Tanvir Ahmed Fuad and Mir Tafseer Nayeem and Asif Mahmud and Yllias Chali,2019,11,Computer Speech &amp; Language
10.1016/j.csl.2016.10.003,Multi-domain evaluation framework for named entity recognition tools,Zahraa S. Abdallah and Mark Carman and Gholamreza Haffari,2017,10,Computer Speech &amp; Language
10.1016/j.csl.2010.04.005,Learning what to say and how to say it: Joint optimisation of spoken dialogue management and natural language generation,Oliver Lemon,2011,35,Computer Speech &amp; Language
10.1016/j.csl.2013.12.002,Real user evaluation of a POMDP spoken dialogue system using automatic belief compression,Paul A. Crook and Simon Keizer and Zhuoran Wang and Wenshuo Tang and Oliver Lemon,2014,14,Computer Speech &amp; Language
10.1016/j.csl.2017.04.004,Fusion of auditory inspired amplitude modulation spectrum and cepstral features for whispered and normal speech speaker verification,Milton Sarria-Paja and Tiago H. Falk,2017,20,Computer Speech &amp; Language
10.1016/j.csl.2009.08.002,Discriminative training of HMMs for automatic speech recognition: A survey,Hui Jiang,2010,59,Computer Speech &amp; Language
10.1016/j.csl.2014.12.003,Unsupervised segmentation of the vocal tract from real-time MRI sequences,Samuel Silva and António Teixeira,2015,22,Computer Speech &amp; Language
10.1016/j.csl.2018.12.003,Toward differential diagnosis of autism spectrum disorder using multimodal behavior descriptors and executive functions,Chin-Po Chen and Susan Shur-Fen Gau and Chi-Chun Lee,2019,9,Computer Speech &amp; Language
10.1016/j.csl.2006.01.003,Random forests and the data sparseness problem in language modeling,Peng Xu and Frederick Jelinek,2007,26,Computer Speech &amp; Language
10.1016/j.csl.2015.03.006,Multiple topic identification in human/human conversations,X. Bost and G. Senay and M. El-Bèze and R. De Mori,2015,3,Computer Speech &amp; Language
10.1016/j.csl.2014.01.001,Feature enhancement by deep LSTM networks for ASR in reverberant multisource environments,Felix Weninger and Jürgen Geiger and Martin Wöllmer and Björn Schuller and Gerhard Rigoll,2014,42,Computer Speech &amp; Language
10.1016/j.csl.2013.04.008,Analysis and HMM-based synthesis of hypo and hyperarticulated speech,Benjamin Picart and Thomas Drugman and Thierry Dutoit,2014,12,Computer Speech &amp; Language
10.1006/csla.2000.0159,Whole-sentence exponential language models: a vehicle for linguistic-statistical integration,Ronald Rosenfeld and Stanley F. Chen and Xiaojin Zhu,2001,36,Computer Speech &amp; Language
10.1016/j.csl.2012.10.005,Phrase-level speech simulation with an airway modulation model of speech production,Brad H. Story,2013,44,Computer Speech &amp; Language
10.1016/j.csl.2020.101118,Analysis of gender and identity issues in depression detection on de-identified speech,Paula Lopez-Otero and Laura Docio-Fernandez,2021,11,Computer Speech &amp; Language
10.1016/j.csl.2018.04.005,"Language models, surprisal and fantasy in Slavic intercomprehension",Klára Jágrová and Tania Avgustinova and Irina Stenger and Andrea Fischer,2019,6,Computer Speech &amp; Language
10.1016/j.csl.2017.02.001,Multi-style learning with denoising autoencoders for acoustic modeling in the internet of things (IoT),Payton Lin and Dau-Cheng Lyu and Fei Chen and Syu-Siang Wang and Yu Tsao,2017,13,Computer Speech &amp; Language
10.1016/j.csl.2020.101078,Optimization of the area under the ROC curve using neural network supervectors for text-dependent speaker verification,Victoria Mingote and Antonio Miguel and Alfonso Ortega and Eduardo Lleida,2020,14,Computer Speech &amp; Language
10.1016/j.csl.2020.101119,Emotion recognition in low-resource settings: An evaluation of automatic feature selection methods,Fasih Haider and Senja Pollak and Pierre Albert and Saturnino Luz,2021,13,Computer Speech &amp; Language
10.1016/j.csl.2010.07.004,Document sentiment classification by exploring description model of topical terms,Yi Hu and Wenjie Li,2011,34,Computer Speech &amp; Language
10.1016/j.csl.2016.12.004,An information fusion framework with multi-channel feature concatenation and multi-perspective system combination for the deep-learning-based robust recognition of microphone array speech,Yan-Hui Tu and Jun Du and Qing Wang and Xiao Bao and Li-Rong Dai and Chin-Hui Lee,2017,9,Computer Speech &amp; Language
10.1016/j.csl.2017.04.005,"Text-dependent speaker verification based on i-vectors, Neural Networks and Hidden Markov Models",Hossein Zeinali and Hossein Sameti and Lukáš Burget and Jan “Honza” Černocký,2017,20,Computer Speech &amp; Language
10.1016/j.csl.2016.10.006,"Multi-way, multilingual neural machine translation",Orhan Firat and Kyunghyun Cho and Baskaran Sankaran and Fatos T. Yarman Vural and Yoshua Bengio,2017,28,Computer Speech &amp; Language
10.1016/j.csl.2018.07.004,Extensions to hybrid code networks for FAIR dialog dataset,Jiyeon Ham and Soohyun Lim and Kyeng-Hun Lee and Kee-Eung Kim,2019,1,Computer Speech &amp; Language
10.1016/j.csl.2004.05.002,HyperLex: lexical cartography for information retrieval,Jean Véronis,2004,97,Computer Speech &amp; Language
10.1016/j.csl.2017.07.009,On the effects of using word2vec representations in neural networks for dialogue act recognition,Christophe Cerisara and Pavel Král and Ladislav Lenc,2018,27,Computer Speech &amp; Language
10.1016/j.csl.2006.06.006,Discriminative n-gram language modeling,Brian Roark and Murat Saraclar and Michael Collins,2007,88,Computer Speech &amp; Language
10.1016/j.csl.2018.09.003,Enhancing generative conversational service agents with dialog history and external knowledge,Zongsheng Wang and Zhuoran Wang and Yinong Long and Jianan Wang and Zhen Xu and Baoxun Wang,2019,10,Computer Speech &amp; Language
10.1016/j.csl.2023.101487,Towards detecting the level of trust in the skills of a virtual assistant from the user’s speech,Lara Gauder and Leonardo Pepino and Pablo Riera and Silvina Brussino and Jazmín Vidal and Agustín Gravano and Luciana Ferrer,2023,0,Computer Speech &amp; Language
10.1016/j.csl.2021.101317,A review of speaker diarization: Recent advances with deep learning,Tae Jin Park and Naoyuki Kanda and Dimitrios Dimitriadis and Kyu J. Han and Shinji Watanabe and Shrikanth Narayanan,2022,37,Computer Speech &amp; Language
10.1016/j.csl.2009.07.003,Bayesian update of dialogue state: A POMDP framework for spoken dialogue systems,Blaise Thomson and Steve Young,2010,108,Computer Speech &amp; Language
10.1016/j.csl.2013.04.010,Automatically annotating a five-billion-word corpus of Japanese blogs for sentiment and affect analysis,Michal Ptaszynski and Rafal Rzepka and Kenji Araki and Yoshio Momouchi,2014,17,Computer Speech &amp; Language
10.1016/j.csl.2009.03.007,Dynamic visual features for audio–visual speaker verification,David Dean and Sridha Sridharan,2010,15,Computer Speech &amp; Language
10.1016/j.csl.2014.02.004,Simplified supervised i-vector modeling with application to robust and efficient language identification and speaker verification,Ming Li and Shrikanth Narayanan,2014,34,Computer Speech &amp; Language
10.1016/j.csl.2018.06.005,A Bi-LSTM memory network for end-to-end goal-oriented dialog learning,Byoungjae Kim and KyungTae Chung and Jeongpil Lee and Jungyun Seo and Myoung-Wan Koo,2019,9,Computer Speech &amp; Language
10.1006/csla.2000.0152,Finding consensus in speech recognition: word error minimization and other applications of confusion networks,Lidia Mangu and Eric Brill and Andreas Stolcke,2000,326,Computer Speech &amp; Language
10.1016/j.csl.2017.04.008,A segmental framework for fully-unsupervised large-vocabulary speech recognition,Herman Kamper and Aren Jansen and Sharon Goldwater,2017,30,Computer Speech &amp; Language
10.1016/j.csl.2018.08.001,An investigation of linguistic stress and articulatory vowel characteristics for automatic depression classification,Brian Stasak and Julien Epps and Roland Goecke,2019,16,Computer Speech &amp; Language
10.1016/j.csl.2022.101426,Multi-branch feature aggregation based on multiple weighting for speaker verification,Youcai Qin and Qinghua Ren and Qirong Mao and Jingjing Chen,2023,1,Computer Speech &amp; Language
10.1016/j.csl.2022.101405,Monotonic Gaussian regularization of attention for robust automatic speech recognition,Yeqian Du and Minghui Wu and Xin Fang and Zhouwang Yang,2023,0,Computer Speech &amp; Language
10.1016/j.csl.2022.101432,Prototypical networks relation classification model based on entity convolution,Jianzhou Feng and Qikai Wei and Jinman Cui,2023,0,Computer Speech &amp; Language
10.1016/j.csl.2022.101423,Replay spoof detection using energy separation based instantaneous frequency estimation from quadrature and in-phase components,Priyanka Gupta and Piyushkumar K. Chodingala and Hemant A. Patil,2023,1,Computer Speech &amp; Language
10.1016/j.csl.2022.101442,Speech recognition using Taylor-gradient Descent political optimization based Deep residual network,Arul V․H․ and Ramalatha Marimuthu,2023,0,Computer Speech &amp; Language
10.1016/j.csl.2022.101444,Uncertainty-aware non-autoregressive neural machine translation,Chuanming Liu and Jingqi Yu,2023,0,Computer Speech &amp; Language
10.1016/j.csl.2022.101411,Speech intelligibility assessment of dysarthria using Fisher vector encoding,Chandrashekar H․M․ and Veena Karjigi and N. Sreedevi,2023,0,Computer Speech &amp; Language
10.1016/j.csl.2022.101421,On significance of constant-Q transform for pop noise detection,Kuldeep Khoria and Ankur T. Patil and Hemant A. Patil,2023,0,Computer Speech &amp; Language
10.1016/j.csl.2022.101427,Cross-lingual multi-speaker speech synthesis with limited bilingual training data,Zexin Cai and Yaogen Yang and Ming Li,2023,0,Computer Speech &amp; Language
10.1016/s0885-2308(03)00010-x,Buried Markov models: a graphical-modeling approach to automatic speech recognition,Jeff A. Bilmes,2003,29,Computer Speech &amp; Language
10.1016/j.csl.2015.04.002,Text-to-speech synthesis system with Arabic diacritic recognition system,Ilyes Rebai and Yassine BenAyed,2015,13,Computer Speech &amp; Language
10.1016/j.csl.2014.03.001,Interpretable parametric voice conversion functions based on Gaussian mixture models and constrained transformations,Daniel Erro and Agustin Alonso and Luis Serrano and Eva Navas and Inma Hernaez,2015,7,Computer Speech &amp; Language
10.1016/j.csl.2005.10.001,Morphology-based language modeling for conversational Arabic speech recognition,Katrin Kirchhoff and Dimitra Vergyri and Jeff Bilmes and Kevin Duh and Andreas Stolcke,2006,61,Computer Speech &amp; Language
10.1016/j.csl.2019.06.001,Preserving privacy in speaker and speech characterisation,Andreas Nautsch and Abelino Jiménez and Amos Treiber and Jascha Kolberg and Catherine Jasserand and Els Kindt and Héctor Delgado and Massimiliano Todisco and Mohamed Amine Hmani and Aymen Mtibaa and Mohammed Ahmed Abdelraheem and Alberto Abad and Francisco Teixeira and Driss Matrouf and Marta Gomez-Barrero and Dijana Petrovska-Delacrétaz and Gérard Chollet and Nicholas Evans and Thomas Schneider and Jean-François Bonastre and Bhiksha Raj and Isabel Trancoso and Christoph Busch,2019,37,Computer Speech &amp; Language
10.1016/j.csl.2015.02.003,Data driven articulatory synthesis with deep neural networks,Sandesh Aryal and Ricardo Gutierrez-Osuna,2016,19,Computer Speech &amp; Language
10.1016/j.csl.2018.12.001,Automatic classification of speech overlaps: Feature representation and algorithms,Shammur Absar Chowdhury and Evgeny A. Stepanov and Morena Danieli and Giuseppe Riccardi,2019,8,Computer Speech &amp; Language
10.1016/j.csl.2019.03.004,Predicting emotional reactions to news articles in social networks,Omar Juárez Gambino and Hiram Calvo,2019,9,Computer Speech &amp; Language
10.1016/j.csl.2021.101195,Verbal fluency in normal aging and cognitive decline: Results of a longitudinal study,Claudia Frankenberg and Jochen Weiner and Maren Knebel and Ayimunishagu Abulimiti and Pablo Toro and Christina J. Herold and Tanja Schultz and Johannes Schröder,2021,9,Computer Speech &amp; Language
10.1016/j.csl.2005.05.002,Improved automatic speech recognition through speaker normalization,Diego Giuliani and Matteo Gerosa and Fabio Brugnara,2006,28,Computer Speech &amp; Language
10.1016/j.csl.2018.07.006,Dementia detection using automatic analysis of conversations,Bahman Mirheidari and Daniel Blackburn and Traci Walker and Markus Reuber and Heidi Christensen,2019,36,Computer Speech &amp; Language
10.1016/j.csl.2015.06.002,Evaluating the predictions of objective intelligibility metrics for modified and synthetic speech,Yan Tang and Martin Cooke and Cassia Valentini-Botinhao,2016,16,Computer Speech &amp; Language
10.1016/j.csl.2020.101140,Detection of replay spoof speech using teager energy feature cues,Madhu R. Kamble and Hemant A. Patil,2021,10,Computer Speech &amp; Language
10.1016/j.csl.2016.08.004,Spoofing voice verification systems with statistical speech synthesis using limited adaptation data,Ali Khodabakhsh and Amir Mohammadi and Cenk Demiroglu,2017,7,Computer Speech &amp; Language
10.1016/j.csl.2018.05.004,Automatic cohesive summarization with pronominal anaphora resolution,Jamilson Antunes and Rafael Dueire Lins and Rinaldo Lima and Hilário Oliveira and Marcelo Riss and Steven J. Simske,2018,14,Computer Speech &amp; Language
10.1016/j.csl.2018.10.002,Synthesised bigrams using word embeddings for code-switched ASR of four South African language pairs,Ewald van der Westhuizen and Thomas R. Niesler,2019,5,Computer Speech &amp; Language
10.1016/j.csl.2021.101231,Detection of vowel transition regions from Hindi language,Jainath Yadav,2021,1,Computer Speech &amp; Language
10.1016/j.csl.2021.101267,Language-independent extractive automatic text summarization based on automatic keyword extraction,Ángel Hernández-Castañeda and René Arnulfo García-Hernández and Yulia Ledeneva and Christian Eduardo Millán-Hernández,2022,3,Computer Speech &amp; Language
10.1016/j.csl.2021.101311,Natural language processing for under-resourced languages: Developing a Welsh natural language toolkit,Daniel Cunliffe and Andreas Vlachidis and Daniel Williams and Douglas Tudhope,2022,3,Computer Speech &amp; Language
10.1016/j.csl.2022.101364,An optimal approach for text feature selection,Wassim El-Hajj and Hazem Hajj,2022,1,Computer Speech &amp; Language
10.1016/j.csl.2022.101355,Intelligibility assessment of impaired speech using Regularized self-representation based compact supervectors,S. Malini and S. Chandrakala,2022,0,Computer Speech &amp; Language
10.1016/j.csl.2021.101338,"Conversation Initiation of Mothers, Fathers, and Toddlers in their Natural Home Environment",Mark VanDam and Lauren Thompson and Elizabeth Wilson-Fowler and Sarah Campanella and Kiley Wolfenstein and Paul De Palma,2022,2,Computer Speech &amp; Language
10.1016/j.csl.2022.101389,Exploring the relationship between children's facial emotion processing characteristics and speech communication ability using deep learning on eye tracking and speech performance measures,Jingwen Yang and Zelin Chen and Guoxin Qiu and Xiangyu Li and Caixia Li and Kexin Yang and Zhuanggui Chen and Leyan Gao and Shuo Lu,2022,0,Computer Speech &amp; Language
10.1016/j.csl.2021.101200,Prosodic event detection in children’s read speech,Kamini Sabu and Preeti Rao,2021,1,Computer Speech &amp; Language
10.1016/j.csl.2021.101229,Self-segmentation of pass-phrase utterances for deep feature learning in text-dependent speaker verification,Achintya Kumar Sarkar and Zheng-Hua Tan,2021,1,Computer Speech &amp; Language
10.1016/j.csl.2021.101304,MS-Transformer: Introduce multiple structural priors into a unified transformer for encoding sentences,Le Qi and Yu Zhang and Qingyu Yin and Ting Liu,2022,1,Computer Speech &amp; Language
10.1016/j.csl.2021.101283,Improving low-resource machine transliteration by using 3-way transfer learning,Chun-Kai Wu and Chao-Chuang Shih and Yu-Chun Wang and Richard Tzong-Han Tsai,2022,2,Computer Speech &amp; Language
